3m      6m      1y       2y      3y      4y      5y      6y      7y      8y      9y     10y     15y     20y      30y        
0.015	0.029	0.013	0.099	0.244	0.433	0.569	0.779	0.991	1.201	1.286	1.416	1.687	1.878	2.109
0.012	0.025	0.021	0.11	0.267	0.468	0.635	0.872	1.112	1.308	1.388	1.508	1.761	1.96	2.187
0.007	0.019	0.012	0.102	0.275	0.452	0.594	0.801	1.012	1.217	1.306	1.449	1.733	1.93	2.212
0.005	0.02	0.01	0.128	0.307	0.497	0.646	0.87	1.096	1.304	1.394	1.541	1.85	2.063	2.322
0.005	0.016	0.009	0.158	0.359	0.592	0.769	0.987	1.208	1.426	1.495	1.617	1.899	2.132	2.394
0.003	0.008	0.005	0.11	0.291	0.47	0.612	0.81	1.011	1.236	1.305	1.44	1.7	1.907	2.142
0.004	0.008	0.014	0.115	0.286	0.463	0.605	0.787	0.971	1.184	1.256	1.408	1.684	1.905	2.174
0.007	0.009	0.013	0.115	0.252	0.411	0.564	0.757	0.953	1.162	1.241	1.399	1.661	1.874	2.145
0.004	0.008	0.016	0.11	0.267	0.462	0.645	0.844	1.046	1.258	1.33	1.458	1.713	1.937	2.203
0.003	0.007	0.018	0.088	0.215	0.386	0.536	0.733	0.933	1.143	1.223	1.363	1.639	1.856	2.106
0.001	0.005	0.018	0.09	0.219	0.397	0.546	0.75	0.957	1.168	1.249	1.387	1.67	1.904	2.178
0.001	0.005	0.019	0.076	0.204	0.395	0.544	0.744	0.948	1.162	1.247	1.39	1.641	1.877	2.144
0.001	0.005	0.018	0.097	0.231	0.414	0.597	0.8	1.005	1.216	1.289	1.448	1.684	1.934	2.195
0.003	0.007	0.022	0.077	0.229	0.411	0.58	0.786	0.994	1.211	1.277	1.445	1.668	1.906	2.158
0.006	0.008	0.022	0.054	0.195	0.362	0.509	0.705	0.903	1.122	1.2	1.373	1.631	1.883	2.135
0.005	0.006	0.022	0.043	0.195	0.379	0.528	0.736	0.946	1.173	1.254	1.431	1.696	1.943	2.188
0.003	0.005	0.021	0.063	0.172	0.354	0.498	0.705	0.914	1.142	1.234	1.412	1.664	1.935	2.2
0.002	0.004	0.023	0.072	0.169	0.328	0.473	0.66	0.848	1.079	1.181	1.355	1.628	1.922	2.196
0.003	0.004	0.006	0.064	0.171	0.335	0.483	0.669	0.858	1.072	1.157	1.333	1.611	1.908	2.187
0.004	0.005	0.025	0.064	0.154	0.313	0.451	0.633	0.816	1.035	1.119	1.281	1.547	1.843	2.102
0.006	0.006	0.022	0.063	0.147	0.301	0.442	0.639	0.838	1.06	1.149	1.318	1.61	1.914	2.254
0.009	0.009	0.023	0.136	0.207	0.447	0.626	0.83	1.038	1.238	1.316	1.472	1.714	2.001	2.284
0.013	0.018	0.022	0.103	0.107	0.328	0.481	0.673	0.868	1.086	1.171	1.333	1.603	1.914	2.199
0.012	0.013	0.02	0.142	0.162	0.398	0.566	0.778	0.992	1.219	1.297	1.456	1.666	1.974	2.251
0.009	0.01	0.022	0.135	0.172	0.414	0.583	0.803	1.025	1.258	1.34	1.475	1.702	1.999	2.314
0.005	0.009	0.025	0.14	0.191	0.434	0.6	0.826	1.055	1.286	1.365	1.511	1.724	1.989	2.32
0.012	0.015	0.021	0.143	0.211	0.47	0.639	0.862	1.087	1.328	1.407	1.555	1.812	2.123	2.466
0.01	0.014	0.025	0.146	0.222	0.488	0.648	0.868	1.092	1.338	1.424	1.578	1.843	2.171	2.552
0.009	0.012	0.025	0.142	0.218	0.48	0.636	0.861	1.089	1.339	1.434	1.582	1.847	2.149	2.493
0.008	0.012	0.026	0.151	0.233	0.513	0.672	0.898	1.127	1.38	1.481	1.624	1.893	2.183	2.509
0.008	0.012	0.027	0.142	0.198	0.467	0.603	0.818	1.035	1.285	1.396	1.553	1.852	2.146	2.483
0.007	0.011	0.027	0.127	0.194	0.486	0.632	0.851	1.073	1.321	1.425	1.589	1.892	2.2	2.576
0.006	0.01	0.035	0.144	0.212	0.483	0.61	0.819	1.03	1.274	1.38	1.543	1.854	2.175	2.515
0.004	0.005	0.034	0.14	0.217	0.508	0.657	0.877	1.099	1.334	1.437	1.594	1.881	2.178	2.516
0.006	0.006	0.026	0.123	0.252	0.549	0.707	0.931	1.157	1.413	1.514	1.661	1.944	2.309	2.621
0.011	0.011	0.036	0.209	0.405	0.719	0.892	1.131	1.373	1.616	1.716	1.852	2.107	2.43	2.786
0.012	0.013	0.032	0.194	0.416	0.738	0.934	1.208	1.486	1.74	1.832	1.939	2.21	2.479	2.879
0.012	0.015	0.034	0.188	0.351	0.649	0.864	1.134	1.409	1.681	1.799	1.912	2.216	2.481	2.886
0.011	0.014	0.036	0.165	0.339	0.586	0.79	1.053	1.32	1.606	1.725	1.872	2.177	2.492	2.928
0.006	0.014	0.037	0.161	0.345	0.614	0.83	1.094	1.362	1.638	1.738	1.872	2.202	2.542	2.98
0.005	0.011	0.042	0.177	0.352	0.62	0.816	1.065	1.317	1.592	1.707	1.845	2.18	2.521	2.954
0.006	0.01	0.045	0.195	0.381	0.648	0.865	1.116	1.371	1.637	1.745	1.884	2.202	2.527	2.974
0.009	0.009	0.046	0.213	0.39	0.668	0.888	1.146	1.408	1.676	1.805	1.945	2.246	2.622	3.113
0.007	0.01	0.039	0.192	0.344	0.594	0.784	1.026	1.271	1.526	1.636	1.782	2.083	2.441	2.874
0.005	0.009	0.027	0.163	0.318	0.552	0.725	0.95	1.179	1.41	1.508	1.668	1.974	2.349	2.733
0.008	0.009	0.026	0.15	0.311	0.539	0.717	0.951	1.188	1.418	1.516	1.675	1.984	2.334	2.748
0.009	0.009	0.029	0.147	0.304	0.545	0.723	0.944	1.167	1.414	1.542	1.687	1.975	2.322	2.76
0.009	0.009	0.027	0.116	0.285	0.512	0.685	0.902	1.123	1.363	1.482	1.626	1.9	2.253	2.633
0.01	0.007	0.018	0.12	0.28	0.5	0.674	0.887	1.102	1.338	1.425	1.614	1.856	2.237	2.616
0.008	0.007	0.017	0.111	0.27	0.491	0.652	0.862	1.074	1.306	1.407	1.606	1.861	2.26	2.648
0.006	0.007	0.029	0.122	0.259	0.439	0.609	0.806	1.005	1.201	1.318	1.496	1.81	2.194	2.596
0.006	0.006	0.028	0.111	0.273	0.457	0.638	0.854	1.072	1.268	1.374	1.554	1.86	2.244	2.694
0.003	0.006	0.027	0.111	0.29	0.486	0.681	0.906	1.134	1.345	1.462	1.665	1.954	2.348	2.78
0.002	0.005	0.026	0.108	0.265	0.442	0.612	0.818	1.026	1.223	1.334	1.543	1.864	2.229	2.65
0.002	0.004	0.023	0.109	0.272	0.454	0.634	0.846	1.059	1.266	1.382	1.583	1.918	2.278	2.711
0.001	0.004	0.018	0.101	0.265	0.452	0.627	0.837	1.049	1.255	1.382	1.59	1.915	2.281	2.729
0.001	0.002	0.019	0.105	0.276	0.475	0.659	0.874	1.092	1.293	1.409	1.606	1.923	2.272	2.711
0.001	0.002	0.017	0.091	0.266	0.447	0.625	0.837	1.052	1.259	1.402	1.578	1.893	2.253	2.674
0.001	0.001	0.021	0.078	0.23	0.415	0.594	0.804	1.018	1.213	1.358	1.542	1.834	2.162	2.603
0.001	0.001	0.021	0.072	0.234	0.425	0.6	0.805	1.013	1.214	1.365	1.543	1.853	2.187	2.676
0.001	0.002	0.018	0.069	0.236	0.409	0.59	0.781	0.975	1.188	1.329	1.505	1.806	2.203	2.598
0.001	0.001	0.017	0.055	0.215	0.38	0.548	0.731	0.915	1.124	1.27	1.453	1.782	2.189	2.568
0.001	0.001	0.02	0.055	0.238	0.417	0.586	0.77	0.957	1.156	1.295	1.465	1.784	2.179	2.548
0.002	0.001	0.022	0.06	0.216	0.389	0.55	0.732	0.915	1.106	1.25	1.425	1.755	2.142	2.514
0.001	0.001	0.021	0.067	0.244	0.436	0.6	0.794	0.991	1.191	1.334	1.509	1.834	2.222	2.605
0.001	0.001	0.024	0.065	0.231	0.416	0.576	0.764	0.954	1.153	1.292	1.474	1.816	2.198	2.577
0.001	0.001	0.016	0.041	0.23	0.4	0.578	0.756	0.936	1.136	1.283	1.486	1.779	2.168	2.579
0.001	0.001	0.014	0.042	0.222	0.379	0.548	0.721	0.896	1.1	1.25	1.446	1.745	2.136	2.611
0.001	0.001	0.018	0.036	0.211	0.368	0.535	0.698	0.861	1.061	1.212	1.405	1.71	2.101	2.595
0.001	0.001	0.018	0.04	0.228	0.391	0.557	0.726	0.896	1.087	1.226	1.409	1.679	2.033	2.488
0.001	0.001	0.034	0.062	0.264	0.449	0.623	0.81	0.999	1.193	1.323	1.494	1.782	2.135	2.585
0.001	0.001	0.012	0.059	0.252	0.432	0.615	0.805	0.997	1.198	1.335	1.516	1.824	2.2	2.673
0.001	0.001	0.012	0.058	0.258	0.431	0.623	0.815	1.01	1.213	1.35	1.521	1.817	2.215	2.699
0.002	0.002	0.014	0.076	0.293	0.476	0.678	0.882	1.088	1.298	1.425	1.591	1.895	2.276	2.756
0.004	0.003	0.013	0.075	0.281	0.465	0.662	0.859	1.058	1.269	1.392	1.558	1.849	2.23	2.684
0.005	0.004	0.015	0.059	0.256	0.428	0.623	0.81	1	1.204	1.33	1.511	1.79	2.169	2.644
0.005	0.004	0.015	0.057	0.24	0.399	0.576	0.761	0.948	1.15	1.277	1.456	1.74	2.117	2.594
0.003	0.004	0.016	0.038	0.213	0.373	0.538	0.719	0.902	1.098	1.235	1.42	1.708	2.081	2.539
0.001	0.002	0.015	0.034	0.224	0.393	0.558	0.735	0.914	1.101	1.238	1.437	1.777	2.117	2.649
0.001	0.002	0.013	0.02	0.203	0.355	0.514	0.688	0.864	1.049	1.19	1.384	1.721	2.046	2.559
0.001	0.002	0.013	0.022	0.196	0.347	0.501	0.674	0.849	1.037	1.176	1.368	1.705	2.042	2.543
0.001	0.002	0.013	0.022	0.177	0.312	0.46	0.631	0.805	0.985	1.122	1.317	1.653	1.996	2.5
0.001	0.001	0.016	0.017	0.169	0.297	0.443	0.611	0.781	0.961	1.1	1.3	1.646	2.001	2.523
0.001	0.001	0.015	0.021	0.191	0.339	0.487	0.657	0.828	1.011	1.155	1.359	1.723	2.087	2.635
0.001	0.001	0.015	0.037	0.203	0.347	0.49	0.662	0.837	1.018	1.153	1.348	1.701	2.058	2.584
0.001	0.001	0.015	0.021	0.179	0.324	0.466	0.639	0.814	0.997	1.134	1.328	1.687	2.047	2.547
0.001	0.001	0.016	0.03	0.183	0.318	0.461	0.618	0.777	0.959	1.09	1.281	1.645	1.994	2.526
0.001	0.001	0.016	0.026	0.176	0.308	0.44	0.602	0.764	0.931	1.07	1.298	1.634	1.992	2.544
0.001	0.001	0.015	0.027	0.204	0.358	0.506	0.683	0.861	1.033	1.168	1.391	1.716	2.082	2.636
0.001	0.001	0.014	0.019	0.153	0.294	0.428	0.595	0.763	0.931	1.07	1.284	1.612	2.033	2.498
0.001	0.001	0.015	0.013	0.14	0.283	0.411	0.571	0.733	0.897	1.037	1.248	1.571	1.991	2.439
0.001	0.001	0.016	0.015	0.165	0.308	0.437	0.6	0.765	0.928	1.064	1.279	1.615	2.051	2.545
0.001	0.001	0.019	0.015	0.194	0.349	0.495	0.669	0.845	1.01	1.141	1.351	1.678	2.118	2.626
0.001	0.001	0.02	0.017	0.186	0.33	0.466	0.631	0.798	0.96	1.097	1.317	1.66	2.108	2.643
0.001	0.001	0.024	0.05	0.227	0.386	0.533	0.705	0.879	1.037	1.176	1.392	1.742	2.157	2.709
0.001	0.001	0.028	0.066	0.254	0.423	0.581	0.774	0.969	1.135	1.268	1.469	1.797	2.192	2.705
0.001	0.002	0.033	0.096	0.308	0.489	0.654	0.849	1.046	1.218	1.338	1.531	1.845	2.239	2.75
0.001	0.002	0.032	0.074	0.271	0.457	0.627	0.82	1.015	1.183	1.309	1.507	1.837	2.257	2.771
0.001	0.001	0.039	0.11	0.315	0.498	0.651	0.835	1.02	1.184	1.314	1.506	1.827	2.154	2.689
0.001	0.001	0.033	0.062	0.238	0.397	0.533	0.713	0.896	1.054	1.19	1.385	1.733	2.069	2.59
0.001	0.001	0.041	0.099	0.293	0.458	0.587	0.761	0.937	1.09	1.222	1.416	1.754	2.102	2.632
0.001	0.001	0.049	0.132	0.332	0.504	0.632	0.805	0.979	1.125	1.248	1.432	1.77	2.119	2.605
0.001	0.001	0.054	0.134	0.348	0.519	0.652	0.823	0.996	1.143	1.263	1.444	1.742	2.087	2.592
0.001	0.001	0.065	0.177	0.422	0.619	0.78	0.966	1.155	1.294	1.391	1.563	1.816	2.143	2.615
0.001	0.009	0.066	0.17	0.413	0.621	0.798	0.996	1.195	1.348	1.444	1.61	1.869	2.165	2.601
0.001	0.008	0.08	0.213	0.468	0.682	0.862	1.056	1.253	1.4	1.494	1.643	1.937	2.245	2.73
0.001	0.011	0.084	0.217	0.466	0.668	0.838	1.025	1.214	1.349	1.443	1.586	1.878	2.135	2.557
0.001	0.011	0.096	0.215	0.454	0.655	0.82	1.011	1.203	1.343	1.445	1.592	1.895	2.127	2.585
0.001	0.011	0.136	0.273	0.574	0.806	0.994	1.187	1.382	1.486	1.575	1.684	1.94	2.108	2.514
0.001	0.035	0.126	0.236	0.517	0.737	0.913	1.109	1.309	1.433	1.533	1.646	1.931	2.109	2.602
0.001	0.028	0.102	0.199	0.435	0.637	0.801	0.986	1.173	1.296	1.409	1.54	1.869	2.077	2.591
0.001	0.023	0.096	0.181	0.416	0.625	0.783	0.963	1.144	1.278	1.39	1.525	1.835	2.039	2.573
0.001	0.026	0.078	0.193	0.433	0.658	0.829	1.024	1.221	1.336	1.442	1.566	1.858	2.079	2.728
0.001	0.011	0.081	0.203	0.457	0.686	0.865	1.072	1.282	1.395	1.5	1.617	1.901	2.142	2.737
0.001	0.011	0.08	0.207	0.46	0.678	0.865	1.065	1.269	1.375	1.474	1.602	1.879	2.098	2.696
0.003	0.011	0.088	0.226	0.493	0.722	0.916	1.112	1.31	1.418	1.514	1.619	1.879	2.087	2.659
0.003	0.011	0.091	0.229	0.49	0.694	0.857	1.042	1.23	1.335	1.424	1.536	1.808	2.045	2.593
0.002	0.011	0.073	0.225	0.477	0.652	0.809	0.993	1.179	1.294	1.394	1.507	1.785	2.057	2.568
0.005	0.026	0.068	0.208	0.469	0.665	0.834	1.017	1.201	1.308	1.398	1.504	1.766	2.018	2.56
0.004	0.025	0.072	0.201	0.454	0.663	0.814	1.005	1.199	1.333	1.429	1.545	1.829	2.124	2.553
0.004	0.021	0.08	0.254	0.517	0.729	0.893	1.087	1.284	1.421	1.507	1.622	1.886	2.182	2.568
0.007	0.022	0.083	0.255	0.548	0.78	0.956	1.156	1.358	1.485	1.566	1.656	1.92	2.184	2.561
0.015	0.028	0.098	0.334	0.644	0.886	1.066	1.243	1.423	1.532	1.598	1.669	1.922	2.148	2.493
0.026	0.037	0.11	0.39	0.687	0.907	1.056	1.206	1.358	1.461	1.522	1.579	1.809	1.998	2.279
0.038	0.046	0.126	0.454	0.779	0.996	1.149	1.299	1.452	1.553	1.598	1.657	1.885	2.073	2.404
0.063	0.068	0.146	0.464	0.765	0.98	1.123	1.272	1.422	1.52	1.601	1.685	1.873	2.068	2.423
0.055	0.105	0.152	0.447	0.706	0.923	1.098	1.246	1.396	1.509	1.592	1.704	1.871	2.1	2.378
0.065	0.105	0.185	0.525	0.826	1.048	1.222	1.377	1.535	1.631	1.705	1.774	1.98	2.163	2.414
0.055	0.106	0.208	0.559	0.864	1.087	1.272	1.424	1.579	1.668	1.725	1.784	1.941	2.08	2.33
0.047	0.125	0.229	0.625	0.933	1.146	1.312	1.467	1.624	1.703	1.743	1.806	1.969	2.099	2.34
0.052	0.169	0.281	0.668	0.969	1.218	1.403	1.571	1.741	1.825	1.866	1.916	2.121	2.263	2.557
0.037	0.158	0.272	0.67	0.975	1.224	1.42	1.592	1.767	1.897	1.959	1.996	2.256	2.417	2.739
0.025	0.115	0.268	0.626	0.93	1.18	1.389	1.559	1.732	1.86	1.925	1.943	2.203	2.344	2.579
0.049	0.12	0.279	0.661	0.939	1.188	1.399	1.561	1.725	1.858	1.935	1.974	2.186	2.305	2.594
0.059	0.119	0.276	0.652	0.923	1.168	1.383	1.545	1.71	1.835	1.921	1.971	2.186	2.31	2.607
0.18	0.253	0.357	0.814	1.078	1.334	1.554	1.693	1.834	1.946	2.018	2.043	2.249	2.346	2.569
0.192	0.258	0.4	0.778	1.008	1.244	1.455	1.589	1.725	1.85	1.947	1.98	2.202	2.302	2.556
0.265	0.314	0.486	0.877	1.047	1.241	1.42	1.531	1.643	1.77	1.868	1.926	2.136	2.259	2.506
0.31	0.357	0.525	0.878	1.062	1.266	1.448	1.574	1.7	1.811	1.913	1.954	2.167	2.322	2.491
0.295	0.373	0.424	0.785	0.905	1.126	1.324	1.446	1.57	1.705	1.826	1.91	2.123	2.355	2.605
0.3	0.372	0.473	0.789	0.922	1.119	1.306	1.437	1.57	1.682	1.792	1.881	2.142	2.339	2.669
0.29	0.383	0.514	0.831	1	1.195	1.379	1.515	1.653	1.761	1.866	1.945	2.192	2.349	2.655
0.327	0.373	0.541	0.858	1.044	1.251	1.457	1.584	1.713	1.821	1.913	1.989	2.23	2.375	2.65
0.378	0.456	0.639	0.908	1.13	1.342	1.544	1.649	1.754	1.869	1.99	2.016	2.285	2.407	2.73
0.364	0.408	0.586	0.811	0.988	1.203	1.394	1.511	1.629	1.749	1.878	1.92	2.208	2.344	2.628
0.354	0.385	0.542	0.767	0.961	1.172	1.37	1.491	1.614	1.726	1.849	1.901	2.204	2.354	2.659
0.355	0.376	0.537	0.83	1.035	1.249	1.451	1.576	1.703	1.802	1.929	1.997	2.277	2.425	2.718
0.36	0.409	0.542	0.826	1.039	1.233	1.422	1.541	1.661	1.762	1.878	1.945	2.206	2.35	2.623
0.367	0.424	0.532	0.805	1.018	1.216	1.401	1.519	1.638	1.744	1.852	1.917	2.16	2.331	2.594
0.371	0.417	0.52	0.814	1.023	1.219	1.408	1.53	1.653	1.754	1.849	1.932	2.166	2.35	2.599
0.359	0.387	0.413	0.682	0.86	1.049	1.224	1.349	1.476	1.583	1.695	1.787	2.03	2.231	2.5
0.346	0.363	0.38	0.658	0.804	0.976	1.147	1.274	1.403	1.516	1.616	1.733	2.015	2.249	2.552
0.345	0.394	0.398	0.716	0.876	1.06	1.23	1.352	1.476	1.585	1.665	1.773	2.04	2.259	2.519
0.339	0.372	0.411	0.652	0.804	0.986	1.149	1.274	1.401	1.527	1.606	1.718	2.019	2.251	2.518
0.342	0.375	0.402	0.642	0.77	0.948	1.112	1.235	1.36	1.5	1.58	1.69	1.998	2.231	2.523
0.34	0.365	0.384	0.641	0.817	0.997	1.15	1.27	1.39	1.529	1.618	1.737	2.056	2.281	2.598
0.321	0.386	0.397	0.664	0.831	1.017	1.169	1.295	1.422	1.565	1.638	1.788	2.086	2.334	2.673
0.33	0.388	0.448	0.714	0.882	1.088	1.244	1.378	1.513	1.654	1.712	1.837	2.126	2.352	2.68
0.354	0.442	0.542	0.795	0.973	1.165	1.306	1.435	1.566	1.706	1.762	1.877	2.159	2.371	2.668
0.364	0.443	0.53	0.77	0.92	1.096	1.247	1.367	1.488	1.624	1.701	1.799	2.108	2.302	2.63
0.385	0.439	0.521	0.757	0.903	1.069	1.218	1.332	1.447	1.591	1.673	1.777	2.076	2.263	2.62
0.41	0.475	0.554	0.778	0.923	1.082	1.222	1.325	1.428	1.571	1.646	1.75	2.066	2.255	2.591
0.447	0.49	0.602	0.818	0.973	1.134	1.265	1.368	1.472	1.608	1.678	1.781	2.097	2.287	2.597
0.439	0.48	0.576	0.802	0.96	1.105	1.221	1.32	1.419	1.548	1.623	1.727	2.032	2.253	2.507
0.45	0.488	0.554	0.773	0.931	1.078	1.183	1.281	1.38	1.503	1.558	1.674	1.945	2.157	2.426
0.51	0.53	0.597	0.827	1.01	1.171	1.281	1.38	1.481	1.569	1.636	1.75	1.972	2.171	2.41
0.453	0.505	0.629	0.793	0.968	1.132	1.246	1.343	1.441	1.543	1.632	1.705	1.966	2.165	2.439
0.444	0.48	0.585	0.744	0.896	1.057	1.175	1.276	1.378	1.479	1.547	1.63	1.894	2.107	2.374
0.45	0.5	0.606	0.769	0.95	1.12	1.25	1.361	1.474	1.579	1.641	1.709	2.006	2.157	2.435
0.481	0.521	0.609	0.81	0.985	1.155	1.298	1.406	1.515	1.624	1.676	1.728	2.022	2.183	2.464
0.505	0.535	0.609	0.807	0.993	1.165	1.316	1.427	1.538	1.653	1.711	1.758	2.072	2.242	2.513
0.452	0.508	0.541	0.742	0.913	1.07	1.208	1.319	1.432	1.545	1.621	1.684	2.028	2.21	2.529
0.43	0.485	0.499	0.709	0.901	1.066	1.199	1.317	1.437	1.564	1.645	1.716	2.056	2.215	2.555
0.445	0.475	0.495	0.73	0.929	1.107	1.255	1.373	1.492	1.613	1.686	1.756	2.085	2.212	2.54
0.46	0.5	0.503	0.722	0.91	1.07	1.223	1.337	1.452	1.582	1.66	1.728	2.063	2.208	2.526
0.484	0.516	0.556	0.764	0.95	1.113	1.26	1.374	1.489	1.607	1.684	1.738	2.065	2.225	2.544
0.583	0.595	0.617	0.829	0.987	1.133	1.266	1.364	1.462	1.574	1.654	1.708	1.999	2.143	2.457
0.586	0.6	0.623	0.806	0.967	1.109	1.235	1.336	1.438	1.546	1.628	1.69	1.986	2.147	2.446
0.578	0.594	0.605	0.772	0.915	1.057	1.168	1.275	1.383	1.478	1.563	1.645	1.953	2.109	2.414
0.587	0.592	0.581	0.758	0.892	1.027	1.128	1.234	1.341	1.435	1.531	1.614	1.955	2.149	2.452
0.581	0.591	0.584	0.789	0.93	1.071	1.174	1.279	1.385	1.477	1.566	1.645	1.954	2.148	2.422
0.565	0.556	0.585	0.792	0.935	1.08	1.192	1.308	1.425	1.515	1.604	1.692	2.001	2.198	2.484
0.547	0.566	0.585	0.782	0.935	1.104	1.212	1.337	1.464	1.553	1.618	1.705	2.031	2.215	2.49
0.578	0.565	0.638	0.776	0.913	1.082	1.185	1.313	1.441	1.537	1.614	1.705	2.043	2.234	2.502
0.578	0.568	0.663	0.83	0.987	1.154	1.254	1.377	1.501	1.593	1.655	1.721	2.043	2.216	2.431
0.57	0.577	0.65	0.833	0.983	1.124	1.209	1.325	1.442	1.526	1.594	1.659	1.972	2.169	2.405
0.561	0.578	0.674	0.822	0.97	1.108	1.191	1.309	1.428	1.515	1.589	1.657	1.972	2.168	2.415
0.564	0.588	0.599	0.844	0.999	1.147	1.236	1.348	1.46	1.542	1.615	1.68	2.002	2.198	2.439
0.561	0.619	0.617	0.866	1.015	1.149	1.229	1.339	1.45	1.532	1.607	1.669	1.978	2.173	2.396
0.555	0.632	0.642	0.919	1.075	1.227	1.314	1.429	1.545	1.624	1.695	1.75	2.053	2.233	2.455
0.559	0.65	0.689	0.973	1.146	1.301	1.396	1.502	1.609	1.688	1.754	1.8	2.079	2.241	2.441
0.585	0.664	0.73	1.033	1.26	1.438	1.534	1.635	1.737	1.813	1.872	1.901	2.165	2.294	2.484
0.612	0.699	0.742	1.028	1.236	1.423	1.544	1.66	1.778	1.861	1.931	1.948	2.277	2.429	2.622
0.625	0.704	0.756	1.033	1.237	1.405	1.528	1.632	1.738	1.814	1.882	1.909	2.227	2.368	2.591
0.631	0.695	0.787	1.026	1.196	1.373	1.491	1.588	1.687	1.795	1.863	1.893	2.215	2.283	2.575
0.643	0.696	0.833	1.082	1.245	1.439	1.555	1.664	1.775	1.865	1.912	1.948	2.267	2.349	2.619
0.662	0.724	0.826	1.073	1.227	1.42	1.542	1.656	1.77	1.859	1.91	1.95	2.28	2.377	2.66
0.674	0.724	0.822	1.059	1.198	1.382	1.503	1.606	1.71	1.805	1.857	1.912	2.228	2.34	2.615
0.64	0.704	0.787	1.004	1.126	1.273	1.387	1.482	1.578	1.672	1.74	1.805	2.147	2.241	2.528
0.633	0.689	0.781	0.999	1.107	1.253	1.363	1.46	1.558	1.66	1.73	1.796	2.149	2.255	2.541
0.712	0.726	0.741	0.951	1.063	1.215	1.297	1.381	1.466	1.581	1.67	1.736	2.079	2.212	2.495
0.681	0.713	0.658	0.833	0.927	1.054	1.116	1.186	1.258	1.398	1.525	1.61	1.981	2.151	2.512
0.655	0.709	0.697	0.873	0.995	1.127	1.195	1.267	1.34	1.444	1.546	1.622	2.003	2.161	2.468
0.65	0.693	0.728	0.862	0.988	1.113	1.194	1.275	1.356	1.468	1.564	1.641	2.016	2.199	2.491
0.618	0.661	0.724	0.812	0.931	1.053	1.155	1.233	1.312	1.413	1.516	1.593	1.997	2.163	2.481
0.555	0.616	0.712	0.793	0.918	1.029	1.119	1.193	1.269	1.365	1.478	1.561	1.997	2.176	2.509
0.55	0.601	0.712	0.829	0.961	1.095	1.221	1.308	1.396	1.501	1.609	1.699	2.104	2.29	2.622
0.541	0.567	0.727	0.856	0.982	1.098	1.203	1.289	1.375	1.482	1.595	1.696	2.072	2.282	2.587
0.564	0.56	0.716	0.855	1.003	1.133	1.244	1.322	1.401	1.506	1.616	1.715	2.091	2.302	2.591
0.585	0.636	0.731	0.881	1.021	1.145	1.254	1.336	1.42	1.521	1.652	1.735	2.132	2.332	2.62
0.583	0.621	0.701	0.823	0.914	1.029	1.165	1.212	1.259	1.388	1.528	1.639	2.057	2.286	2.585
0.572	0.602	0.689	0.805	0.891	1.01	1.153	1.205	1.257	1.387	1.541	1.659	2.079	2.312	2.626
0.58	0.6	0.651	0.808	0.885	0.991	1.149	1.19	1.232	1.363	1.521	1.62	2.035	2.25	2.569
0.57	0.591	0.643	0.798	0.871	0.969	1.122	1.147	1.173	1.307	1.463	1.568	2.001	2.215	2.531
0.565	0.585	0.628	0.774	0.846	0.94	1.094	1.118	1.142	1.264	1.402	1.511	1.941	2.155	2.461
0.55	0.571	0.619	0.781	0.853	0.922	1.063	1.093	1.123	1.239	1.371	1.469	1.893	2.098	2.396
0.554	0.575	0.615	0.807	0.87	0.95	1.082	1.115	1.149	1.273	1.426	1.523	1.943	2.16	2.497
0.553	0.555	0.568	0.77	0.843	0.957	1.127	1.18	1.232	1.345	1.505	1.6	1.989	2.266	2.609
0.56	0.555	0.568	0.761	0.832	0.926	1.095	1.143	1.192	1.306	1.474	1.592	1.992	2.289	2.605
0.554	0.555	0.57	0.75	0.811	0.906	1.083	1.139	1.196	1.305	1.472	1.603	1.969	2.275	2.591
0.555	0.556	0.579	0.731	0.784	0.878	1.05	1.109	1.168	1.272	1.429	1.547	1.918	2.235	2.551
0.552	0.553	0.575	0.713	0.755	0.838	1.011	1.063	1.114	1.225	1.388	1.513	1.887	2.206	2.528
0.554	0.552	0.519	0.624	0.675	0.754	0.933	0.991	1.048	1.169	1.343	1.473	1.89	2.241	2.607
0.555	0.55	0.508	0.586	0.618	0.732	0.901	0.965	1.03	1.141	1.315	1.453	1.908	2.208	2.571
0.534	0.515	0.478	0.569	0.624	0.77	0.954	1.03	1.106	1.238	1.412	1.54	2.024	2.314	2.672
0.542	0.509	0.465	0.563	0.632	0.759	0.929	0.993	1.057	1.194	1.365	1.491	1.952	2.232	2.588
0.55	0.538	0.475	0.563	0.629	0.751	0.924	0.988	1.052	1.186	1.361	1.482	1.957	2.245	2.608
0.553	0.544	0.503	0.616	0.675	0.833	0.971	1.05	1.13	1.234	1.383	1.509	1.95	2.246	2.603
0.559	0.544	0.517	0.617	0.658	0.821	0.974	1.052	1.13	1.234	1.383	1.509	1.936	2.246	2.592
0.555	0.559	0.517	0.593	0.614	0.738	0.874	0.95	1.026	1.138	1.289	1.416	1.844	2.155	2.503
0.555	0.546	0.49	0.543	0.553	0.662	0.786	0.874	0.963	1.073	1.241	1.388	1.842	2.22	2.635
0.573	0.551	0.513	0.592	0.596	0.673	0.766	0.808	0.85	0.95	1.138	1.3	1.85	2.262	2.745
