m-Y         US            JAPAN
Jan-66	0.006167	0.024127
Feb-66	-0.013135	0.019083
Mar-66	-0.0205	0.050429
Apr-66	0.021966	-0.007007
May-66	-0.049198	-0.020987
Jun-66	-0.014629	-0.00376
Jul-66	-0.012037	0.025384
Aug-66	-0.072488	-0.011802
Sep-66	-0.005318	0.007004
Oct-66	0.049373	-0.004027
Nov-66	0.009476	-0.019973
Dec-66	0.000249	0.048724
Jan-67	0.079796	0.019508
Feb-67	0.007159	0.013833
Mar-67	0.040908	-0.007105
Apr-67	0.043681	-0.001375
May-67	-0.047654	0.051599
Jun-67	0.018972	-0.006662
Jul-67	0.046778	-0.00617
Aug-67	-0.006966	-0.08123
Sep-67	0.034173	-0.003059
Oct-67	-0.027608	0.037237
Nov-67	0.006496	-0.057083
Dec-67	0.027766	-0.000092
Jan-68	-0.0425	0.026681
Feb-68	-0.026127	0.018513
Mar-68	0.010967	0.02779
Apr-68	0.08337	0.045877
May-68	0.016088	0.017689
Jun-68	0.010539	0.04772
Jul-68	-0.017172	0.053827
Aug-68	0.01637	0.06039
Sep-68	0.039955	0.097935
Oct-68	0.008669	-0.057249
Nov-68	0.05309	-0.00962
Dec-68	-0.040233	-0.003971
Jan-69	-0.006836	0.056691
Feb-69	-0.042617	-0.020277
Mar-69	0.035871	0.072308
Apr-69	0.022855	0.023288
May-69	0.002604	0.079537
Jun-69	-0.054224	-0.027019
Jul-69	-0.058745	-0.050464
Aug-69	0.04541	0.02738
Sep-69	-0.023558	0.077517
Oct-69	0.045855	0.021614
Nov-69	-0.02972	0.047854
Dec-69	-0.017695	0.062321
Jan-70	-0.074348	-0.019409
Feb-70	0.058574	0.014754
Mar-70	0.003017	0.054791
Apr-70	-0.088921	-0.130254
May-70	-0.05471	-0.025275
Jun-70	-0.048204	0.015573
Jul-70	0.07522	0.016063
Aug-70	0.050865	-0.018395
Sep-70	0.034715	-0.021073
Oct-70	-0.009738	0.022511
Nov-70	0.053574	-0.042028
Dec-70	0.058372	-0.002655
Jan-71	0.041888	0.049527
Feb-71	0.01408	0.060553
Mar-71	0.038243	0.081314
Apr-71	0.037683	0.053937
May-71	-0.036748	0.002799
Jun-71	0.002108	0.079753
Jul-71	-0.03992	0.019579
Aug-71	0.041222	-0.130458
Sep-71	-0.005554	0.051447
Oct-71	-0.04037	-0.052421
Nov-71	0.002653	0.064467
Dec-71	0.087669	0.081869
Jan-72	0.019395	0.058388
Feb-72	0.029921	0.062725
Mar-72	0.007225	0.072317
Apr-72	0.00569	0.050706
May-72	0.021919	0.086414
Jun-72	-0.020542	0.042138
Jul-72	0.00364	0.085022
Aug-72	0.03911	0.021194
Sep-72	-0.003601	0.060447
Oct-72	0.010674	0.020414
Nov-72	0.050457	0.116846
Dec-72	0.013114	0.075256
Jan-73	-0.015925	0.00705
Feb-73	-0.033267	-0.033351
Mar-73	-0.000179	0.020746
Apr-73	-0.039455	-0.104667
May-73	-0.013929	0.007321
Jun-73	-0.005145	0.013945
Jul-73	0.039421	0.057689
Aug-73	-0.031787	-0.030582
Sep-73	0.041535	-0.049468
Oct-73	0.000277	0.007274
Nov-73	-0.108228	-0.076274
Dec-73	0.018341	-0.05502
Jan-74	-0.008508	0.054646
Feb-74	0.001864	0.006032
Mar-74	-0.021721	-0.005497
Apr-74	-0.037348	0.033238
May-74	-0.027239	0.035583
Jun-74	-0.01285	-0.023043
Jul-74	-0.075913	-0.038656
Aug-74	-0.082839	-0.080656
Sep-74	-0.116979	-0.024497
Oct-74	0.165722	-0.080178
Nov-74	-0.04479	0.099516
Dec-74	-0.017722	-0.029908
Jan-75	0.125146	0.03811
Feb-75	0.06742	0.085658
Mar-75	0.023655	0.046427
Apr-75	0.049304	0.002367
May-75	0.050859	-0.004332
Jun-75	0.046188	0.027096
Jul-75	-0.065868	-0.042412
Aug-75	-0.014423	-0.037434
Sep-75	-0.032804	-0.039179
Oct-75	0.06367	0.088669
Nov-75	0.031334	0.003785
Dec-75	-0.009645	0.018193
Jan-76	0.119925	0.060329
Feb-76	-0.0058	-0.005209
Mar-76	0.032584	0.008163
Apr-76	-0.009896	0.005433
May-76	-0.00731	0.013409
Jun-76	0.042723	0.032972
Jul-76	-0.006837	-0.026845
Aug-76	0.001411	0.028025
Sep-76	0.024653	0.007388
Oct-76	-0.020553	-0.016365
Nov-76	-0.000914	-0.01619
Dec-76	0.053967	0.111611
Jan-77	-0.048939	-0.022728
Feb-77	-0.015113	0.020448
Mar-77	-0.011881	-0.010032
Apr-77	0.001372	0.013918
May-77	-0.014974	-0.006481
Jun-77	0.047482	-0.002302
Jul-77	-0.015107	-0.014418
Aug-77	-0.01326	0.047617
Sep-77	0.000016	0.010917
Oct-77	-0.041537	-0.035876
Nov-77	0.036994	-0.020833
Dec-77	0.004798	-0.009951
Jan-78	-0.059642	0.049689
Feb-78	-0.016146	0.024998
Mar-78	0.027608	0.050987
Apr-78	0.087008	0.00534
May-78	0.013632	0.000792
Jun-78	-0.015241	0.018201
Jul-78	0.055951	0.015107
Aug-78	0.033999	0.002135
Sep-78	-0.004821	0.031347
Oct-78	-0.089058	0.00833
Nov-78	0.02599	0.009222
Dec-78	0.017189	0.017708
Jan-79	0.04214	0.030086
Feb-79	-0.02839	-0.030225
Mar-79	0.05751	0.010376
Apr-79	0.00361	0.005469
May-79	-0.01682	-0.004567
Jun-79	0.04099	-0.004041
Jul-79	0.01095	-0.004927
Aug-79	0.06106	0.020713
Sep-79	0.00253	0.030493
Oct-79	-0.06557	-0.033987
Nov-79	0.05141	0.003732
Dec-79	0.01921	0.021546
Jan-80	0.06103	0.01803
Feb-80	0.00307	0.000728
Mar-80	-0.09866	-0.02144
Apr-80	0.04293	0.03023
May-80	0.05621	-0.000045
Jun-80	0.02957	0.011355
Jul-80	0.0676	-0.003504
Aug-80	0.01311	0.016781
Sep-80	0.02806	0.026645
Oct-80	0.01865	0.015551
Nov-80	0.10953	-0.005325
Dec-80	-0.03151	0.002835
Jan-81	-0.0438	0.032096
Feb-81	0.0208	-0.003948
Mar-81	0.038	0.053629
Apr-81	-0.0213	0.059226
May-81	0.0062	-0.00062
Jun-81	-0.008	0.046927
Jul-81	0.0007	0.010534
Aug-81	-0.0554	-0.004222
Sep-81	-0.0502	-0.06108
Oct-81	0.0528	0.004821
Nov-81	0.0441	0.003739
Dec-81	-0.0265	0.029299
Jan-82	-0.0163	0.021801
Feb-82	-0.0512	-0.048352
Mar-82	-0.006	-0.029817
Apr-82	0.0414	0.024184
May-82	-0.0288	0.000792
Jun-82	-0.0174	-0.012708
Jul-82	-0.0215	-0.015065
Aug-82	0.1267	-0.000558
Sep-82	0.011	-0.005658
Oct-82	0.1126	0.036368
Nov-82	0.0438	0.066249
Dec-82	0.0173	0.027118
Jan-83	0.0348	-0.008749
Feb-83	0.026	0.006797
Mar-83	0.0365	0.04967
Apr-83	0.0758	0.023862
May-83	-0.0052	0.008083
Jun-83	0.0382	0.031032
Jul-83	-0.0313	0.015051
Aug-83	0.017	0.019778
Sep-83	0.0136	0.024458
Oct-83	-0.0134	-0.007712
Nov-83	0.0233	0.004061
Dec-83	-0.0061	0.064572
Jan-84	-0.0065	0.06172
Feb-84	-0.0328	-0.000835
Mar-84	0.0171	0.128362
Apr-84	0.0069	-0.010257
May-84	-0.0534	-0.099973
Jun-84	0.0221	0.026387
Jul-84	-0.0143	-0.04029
Aug-84	0.1125	0.069747
Sep-84	0.0002	0.011746
Oct-84	0.0026	0.04605
Nov-84	-0.0101	0.018473
Dec-84	0.0253	0.043297
Jan-85	0.0768	0.019584
Feb-85	0.0137	0.05006
Mar-85	0.0018	0.026644
Apr-85	-0.0032	-0.031629
May-85	0.0615	0.031051
Jun-85	0.0159	0.032085
Jul-85	-0.0026	-0.033829
Aug-85	-0.0061	0.024211
Sep-85	-0.0321	0.012639
Oct-85	0.0447	0.000406
Nov-85	0.0716	-0.017016
Dec-85	0.0467	0.041091
Jan-86	0.0044	-0.007433
Feb-86	0.0761	0.047734
Mar-86	0.0554	0.164815
Apr-86	-0.0124	-0.010928
May-86	0.0549	0.040311
Jun-86	0.0166	0.044239
Jul-86	-0.0569	0.051946
Aug-86	0.0748	0.082063
Sep-86	-0.0822	-0.016127
Oct-86	0.0556	-0.072288
Nov-86	0.0256	0.071175
Dec-86	-0.0264	0.032797
Jan-87	0.1343	0.129715
Feb-87	0.0413	0.012568
Mar-87	0.0272	0.045935
Apr-87	-0.0088	0.1106
May-87	0.0103	0.032896
Jun-87	0.0499	-0.049681
Jul-87	0.0498	-0.011812
Aug-87	0.0385	0.06919
Sep-87	-0.022	-0.006193
Oct-87	-0.2152	-0.102528
Nov-87	-0.0819	-0.03548
Dec-87	0.0738	-0.065461
Jan-88	0.0427	0.11822
Feb-88	0.047	0.077128
Mar-88	-0.0302	0.035986
Apr-88	0.0108	0.02224
May-88	0.0078	-0.030496
Jun-88	0.0464	0.026261
Jul-88	-0.004	0.02912
Aug-88	-0.0331	-0.052969
Sep-88	0.0424	0.013366
Oct-88	0.0273	0.002503
Nov-88	-0.0142	0.060262
Dec-88	0.0181	0.031843
Jan-89	0.0723	0.045824
Feb-89	-0.0249	-0.007047
Mar-89	0.0236	0.011456
Apr-89	0.0516	0.007869
May-89	0.0402	0.019579
Jun-89	-0.0054	-0.034431
Jul-89	0.0898	0.073313
Aug-89	0.0193	-0.009657
Sep-89	-0.0039	0.039733
Oct-89	-0.0233	-0.003522
Nov-89	0.0208	0.050896
Dec-89	0.0236	0.01851
Jan-90	-0.0671	-0.049872
Feb-90	0.0129	-0.062762
Mar-90	0.0263	-0.129225
Apr-90	-0.0247	-0.009638
May-90	0.0975	0.104217
Jun-90	-0.007	-0.037751
Jul-90	-0.0032	-0.038733
Aug-90	-0.0903	-0.123611
Sep-90	-0.0492	-0.202056
Oct-90	-0.0037	0.18156
Nov-90	0.0644	-0.109894
Dec-90	0.0274	0.049853
Jan-91	0.0442	-0.013167
Feb-91	0.0716	0.145907
Mar-91	0.0238	0.008805
Apr-91	0.0028	-0.003684
May-91	0.0428	0.000753
Jun-91	-0.0457	-0.073976
Jul-91	0.0468	0.022073
Aug-91	0.0235	-0.068233
Sep-91	-0.0164	0.060603
Oct-91	0.0134	0.030184
Nov-91	-0.0404	-0.082663
Dec-91	0.1143	-0.009274
Jan-92	-0.0186	-0.048779
Feb-92	0.0128	-0.046724
Mar-92	-0.0196	-0.083291
Apr-92	0.0291	-0.071209
May-92	0.0054	0.04476
Jun-92	-0.0145	-0.101477
Jul-92	0.0403	-0.013666
